gold_left,last_round,level,missions_PlayerScore2,placement,players_eliminated,time_eliminated,total_damage_to_players,traits_0_num_units,traits_0_style,traits_0_tier_current,traits_0_tier_total,traits_1_num_units,traits_1_style,traits_1_tier_current,traits_1_tier_total,traits_2_num_units,traits_2_style,traits_2_tier_current,traits_2_tier_total,traits_3_num_units,traits_3_style,traits_3_tier_current,traits_3_tier_total,traits_4_num_units,traits_4_style,traits_4_tier_current,traits_4_tier_total,traits_5_num_units,traits_5_style,traits_5_tier_current,traits_5_tier_total,traits_6_num_units,traits_6_style,traits_6_tier_current,traits_6_tier_total,traits_7_num_units,traits_7_style,traits_7_tier_current,traits_7_tier_total,traits_8_num_units,traits_8_style,traits_8_tier_current,traits_8_tier_total,traits_9_num_units,traits_9_style,traits_9_tier_current,traits_9_tier_total,traits_10_num_units,traits_10_style,traits_10_tier_current,traits_10_tier_total,units_0_character_id,units_0_itemNames_0,units_0_itemNames_1,units_0_itemNames_2,units_0_rarity,units_0_tier,units_1_character_id,units_1_rarity,units_1_tier,units_2_character_id,units_2_rarity,units_2_tier,units_3_character_id,units_3_itemNames_0,units_3_itemNames_1,units_3_itemNames_2,units_3_rarity,units_3_tier,units_4_character_id,units_4_itemNames_0,units_4_itemNames_1,units_4_itemNames_2,units_4_rarity,units_4_tier,units_5_character_id,units_5_rarity,units_5_tier,units_6_character_id,units_6_rarity,units_6_tier,units_7_character_id,units_7_itemNames_0,units_7_rarity,units_7_tier,win,units_2_itemNames_0,units_2_itemNames_1,units_2_itemNames_2,units_5_itemNames_0,units_5_itemNames_1,units_5_itemNames_2,units_6_itemNames_0,units_6_itemNames_1,units_8_character_id,units_8_rarity,units_8_tier,units_9_character_id,units_9_itemNames_0,units_9_rarity,units_9_tier,units_7_itemNames_1,units_7_itemNames_2,units_6_itemNames_2,units_1_itemNames_0,units_1_itemNames_1,units_1_itemNames_2,units_8_itemNames_0,units_8_itemNames_1,units_8_itemNames_2,traits_11_num_units,traits_11_style,traits_11_tier_current,traits_11_tier_total,units_9_itemNames_1,units_9_itemNames_2,units_10_character_id,units_10_itemNames_0,units_10_rarity,units_10_tier,traits_12_num_units,traits_12_style,traits_12_tier_current,traits_12_tier_total,traits_13_num_units,traits_13_style,traits_13_tier_current,traits_13_tier_total,traits_14_num_units,traits_14_style,traits_14_tier_current,traits_14_tier_total,units_11_character_id,units_11_itemNames_0,units_11_rarity,units_11_tier,units_10_itemNames_1,units_10_itemNames_2,skill_tree_03c578b1-d963-4999-a3b7-61e6503d6ab9,skill_tree_42eef34e-9707-4838-b69d-dc15061d6217,skill_tree_9ea4a01f-5ca5-449c-83c7-5b723cb5ae7d,skill_tree_EventSkill_DemotionProtection,skill_tree_EventSkill_PlacementDelta,skill_tree_e8d9d454-cca8-465c-885a-b49e8cc43180,skill_tree_2523eb66-f950-4cce-a9ab-630e2c6bc1b7,skill_tree_89e0f1dc-e914-4096-bea1-2ee5b898da0d,skill_tree_8c5c2101-f5e6-4ede-bc3b-61c57e96e25b,skill_tree_adc62048-393f-4a3b-b256-f6eb3932706b,skill_tree_c0a663af-6684-4e78-962e-ed02413cc450,skill_tree_0efa24f6-e1cc-464b-b5a8-44765d8de494,skill_tree_2b6c12ac-dc89-40dd-aa2f-dfee6f89c8ad,skill_tree_415632f9-8ab5-4e6e-ae63-6540c8273bb2,skill_tree_a37d2964-9cc2-4d1b-ab5b-1bb18824d2e9,skill_tree_db6fbf04-6a61-4afc-b8c8-36b7ded00d60,skill_tree_2e3b0989-63b0-4342-87e8-40328d656055,skill_tree_a7d5952a-6c86-415a-9e70-45f7cb1dcc02,units_12_character_id,units_12_itemNames_0,units_12_rarity,units_12_tier
3,31,8,92,6,0,1846.492431640625,74,1,0,0,4,6,4,3,3,1,0,0,3,1,1,1,7,1,0,0,4,1,0,0,3,3,1,1,4,1,0,0,3,1,0,0,3,4,2,2,4,,,,,TFT14_Zyra,,,,0,3,TFT14_DrMundo,0,3,TFT14_Alistar,0,3,TFT14_Seraphine,TFT_Item_StatikkShiv,,,0,3,TFT14_Mordekaiser,,,,2,2,TFT14_Gragas,2,2,TFT14_Brand,4,2,TFT14_Kobuko,,6,1,False,TFT_Item_NegatronCloak,,,,,,TFT_Item_SpearOfShojin,TFT_Item_JeweledGauntlet,,,,,,,,,,TFT14_Item_BruiserEmblemItem,TFT_Item_WarmogsArmor,TFT_Item_WarmogsArmor,TFT_Item_NightHarvester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,9,97,5,0,1946.46630859375,91,1,0,0,4,2,1,1,3,3,2,2,4,1,0,0,3,1,0,0,2,7,4,3,4,1,0,0,3,2,1,1,4,2,1,1,4,,,,,,,,,TFT14_Zyra,,,,0,1,TFT14_DrMundo,0,2,TFT14_Ekko,1,2,TFT14_Jinx,TFT_Item_StatikkShiv,TFT_Item_RapidFireCannon,TFT_Item_Deathblade,2,2,TFT14_Yuumi,,,,2,2,TFT14_Neeko,4,2,TFT14_Brand,4,2,TFT14_Samira,TFT_Item_SteraksGage,6,2,False,,,,TFT_Item_BrambleVest,TFT_Item_Redemption,TFT_Item_DragonsClaw,TFT_Item_PowerGauntlet,TFT_Item_SpearOfShojin,TFT14_Kobuko,6,2,,,,,TFT_Item_MadredsBloodrazor,TFT_Item_InfinityEdge,TFT_Item_JeweledGauntlet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,9,201,4,1,2012.681396484375,95,1,0,0,3,2,1,1,3,1,0,0,4,5,4,5,7,1,0,0,3,1,0,0,3,1,3,1,1,1,3,1,1,1,0,0,4,4,2,2,3,1,0,0,3,TFT14_DrMundo,,,,0,2,TFT14_Rhaast,1,2,TFT14_Senna,2,2,TFT14_Jarvan,TFT_Item_LocketOfTheIronSolari,TFT_Item_Redemption,TFT_Item_FrozenHeart,2,2,TFT14_Gragas,,,,2,1,TFT14_Vex,4,2,TFT14_Zed,4,2,TFT14_Renekton,,6,1,True,TFT_Item_Morellonomicon,TFT_Item_TearOfTheGoddess,,TFT4_Item_OrnnRanduinsSanctum,,,TFT_Item_InfinityEdge,TFT_Item_GuardianAngel,TFT14_Garen,6,2,,,,,,,TFT_Item_Artifact_Mittens,,,,TFT_Item_Quicksilver,TFT_Item_Bloodthirster,TFT_Item_GuardianAngel,2,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,9,201,3,0,2010.2783203125,126,1,0,0,4,2,1,1,3,3,1,1,4,3,1,1,2,1,0,0,2,1,0,0,3,2,1,1,4,1,0,0,4,4,4,3,3,,,,,,,,,TFT14_NidaleeCougar,TFT5_Item_ThiefsGlovesRadiant,TFT5_Item_QuicksilverRadiant,TFT5_Item_JeweledGauntletRadiant,0,2,TFT14_Shyvana,1,2,TFT14_Jhin,1,2,TFT14_Naafiri,TFT_Item_NegatronCloak,,,1,1,TFT14_Elise,TFT_Item_HextechGunblade,TFT_Item_JeweledGauntlet,TFT_Item_Morellonomicon,2,2,TFT14_MissFortune,4,2,TFT14_Sejuani,4,2,TFT14_Aurora,TFT_Item_ArchangelsStaff,6,2,True,,,,,,,TFT_Item_FrozenHeart,TFT_Item_FrozenHeart,TFT14_Aurora,6,1,TFT14_SummonLevel2,TFT14_Item_Nitro_ChromeCounter,1,3,TFT_Item_StatikkShiv,TFT_Item_JeweledGauntlet,TFT14_MordekaiserCyberneticItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,40,9,231,2,2,2308.77197265625,170,2,1,1,3,1,0,0,3,2,1,1,3,1,0,0,3,1,1,1,7,3,1,1,4,1,0,0,2,2,1,1,2,1,0,0,3,1,3,1,1,1,0,0,3,TFT14_Kindred,,,,0,2,TFT14_KogMaw,0,2,TFT14_TwistedFate,1,2,TFT14_Draven,TFT_Item_LastWhisper,TFT_Item_TitansResolve,TFT_Item_MadredsBloodrazor,2,2,TFT14_Mordekaiser,TFT_Item_Crownguard,TFT_Item_SpectralGauntlet,TFT_Item_SteraksGage,2,2,TFT14_Sejuani,4,2,TFT14_Zeri,4,2,TFT14_Renekton,TFT14_Item_SwiftEmblemItem,6,2,True,,,,TFT_Item_WarmogsArmor,TFT_Item_FrozenHeart,TFT_Item_RedBuff,TFT14_Item_MarksmanEmblemItem,TFT_Item_HextechGunblade,TFT14_Kobuko,6,1,,,,,TFT_Item_HextechGunblade,TFT_Item_RunaansHurricane,TFT14_ZeriCyberneticItem,,,,,,,6,4,3,3,,,,,,,1,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,35,9,195,4,0,1956.7125244140625,122,2,1,1,3,2,1,1,3,1,0,0,3,5,2,2,4,1,0,0,3,1,0,0,2,3,1,1,3,2,1,1,3,2,1,1,4,2,1,1,3,1,3,1,1,TFT14_Jax,TFT_Item_GiantsBelt,,,0,2,TFT14_TwistedFate,1,2,TFT14_Jhin,1,2,TFT14_Mordekaiser,TFT_Item_NightHarvester,TFT14_MordekaiserCyberneticItem,TFT_Item_SteraksGage,2,2,TFT14_MissFortune,TFT_Item_LastWhisper,TFT4_Item_OrnnTheCollector,TFT_Item_InfinityEdge,4,2,TFT14_Sejuani,4,2,TFT14_Zeri,4,2,TFT14_Kobuko,,6,1,True,,,,TFT_Item_FrozenHeart,TFT_Item_FrozenHeart,TFT_Item_FrozenHeart,TFT14_JhinCyberneticItem,TFT_Item_RunaansHurricane,TFT14_Viego,6,1,TFT14_Jarvan,TFT_Item_RedBuff,2,2,,,TFT_Item_GuinsoosRageblade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,40,9,219,2,1,2193.166015625,155,1,0,0,3,2,1,1,3,2,1,1,4,5,4,5,7,4,2,2,3,2,1,1,2,1,0,0,3,1,3,1,1,2,1,1,3,2,1,1,3,,,,,TFT14_Alistar,,,,0,2,TFT14_Graves,1,3,TFT14_Rhaast,1,2,TFT14_Senna,TFT_Item_LastWhisper,,,2,2,TFT14_Jarvan,TFT_Item_RedBuff,TFT_Item_AdaptiveHelm,,2,2,TFT14_Gragas,2,2,TFT14_Vex,4,2,TFT14_Aphelios,TFT_Item_RunaansHurricane,4,2,True,,,,,,,,,TFT14_Renekton,6,2,,,,,TFT_Item_GuinsoosRageblade,TFT_Item_HextechGunblade,,TFT_Item_SteraksGage,TFT_Item_Bloodthirster,TFT_Item_Quicksilver,TFT_Item_SteraksGage,TFT_Item_GuardianAngel,TFT14_Item_MarksmanEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,37,9,204,3,1,2040.65576171875,138,4,1,1,4,1,1,1,7,1,0,0,4,2,1,1,3,4,4,2,2,1,0,0,4,1,0,0,3,2,1,1,3,4,2,2,3,,,,,,,,,TFT14_Sylas,,,,0,1,TFT14_Jhin,1,2,TFT14_Rhaast,1,2,TFT14_Jinx,,,,2,2,TFT14_Jarvan,TFT_Item_Bloodthirster,,,2,2,TFT14_Xayah,4,2,TFT14_Leona,4,2,TFT14_Aphelios,TFT_Item_HextechGunblade,4,2,True,,,,TFT_Item_PowerGauntlet,TFT_Item_PowerGauntlet,TFT_Item_InfinityEdge,TFT_Item_GargoyleStoneplate,TFT_Item_FrozenHeart,TFT14_Aurora,6,1,,,,,TFT_Item_GuinsoosRageblade,TFT_Item_RapidFireCannon,TFT_Item_WarmogsArmor,,,,TFT_Item_AdaptiveHelm,TFT_Item_SpearOfShojin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,33,9,91,6,1,1836.25537109375,85,1,0,0,4,1,0,0,3,2,1,1,3,5,4,5,7,1,0,0,2,3,1,1,3,1,3,1,1,4,4,3,3,2,1,1,3,,,,,,,,,TFT14_Morgana,,,,0,1,TFT14_Darius,1,2,TFT14_Rhaast,1,1,TFT14_Braum,TFT_Item_NightHarvester,TFT_Item_GargoyleStoneplate,TFT_Item_FrozenHeart,2,2,TFT14_Elise,TFT_Item_JeweledGauntlet,TFT_Item_ArchangelsStaff,TFT_Item_BlueBuff,2,2,TFT14_Gragas,2,2,TFT14_MissFortune,4,1,TFT14_Renekton,TFT_Item_SteraksGage,6,1,False,,,,,,,,,TFT14_Aurora,6,2,,,,,,,,,,,TFT_Item_UnstableConcoction,TFT_Item_Morellonomicon,TFT_Item_StatikkShiv,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,34,9,95,5,0,1900.8822021484375,89,2,1,1,3,2,1,1,3,3,2,2,4,3,2,3,7,4,2,2,3,1,0,0,2,1,0,0,4,2,1,1,3,2,1,1,3,,,,,,,,,TFT14_Alistar,,,,0,2,TFT14_Graves,1,2,TFT14_Rhaast,1,2,TFT14_Senna,,,,2,2,TFT14_Jarvan,TFT_Item_FrozenHeart,TFT_Item_WarmogsArmor,TFT_Item_Redemption,2,3,TFT14_Vex,4,2,TFT14_Chogath,4,2,TFT14_Aphelios,TFT_Item_PowerGauntlet,4,1,False,,,,TFT_Item_RapidFireCannon,TFT_Item_HextechGunblade,,,,TFT14_Urgot,6,1,,,,,TFT_Item_RunaansHurricane,TFT_Item_Deathblade,,TFT_Item_Quicksilver,TFT_Item_SteraksGage,TFT_Item_LastWhisper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,28,8,78,7,1,1575.01513671875,61,1,0,0,4,4,2,2,3,3,1,1,4,1,0,0,2,1,0,0,2,1,0,0,3,2,0,0,3,4,2,2,3,1,0,0,3,,,,,,,,,TFT14_Kindred,,,,0,2,TFT14_Jax,0,2,TFT14_TwistedFate,1,2,TFT14_Illaoi,,,,1,2,TFT14_Draven,TFT_Item_InfinityEdge,TFT_Item_SpearOfShojin,TFT_Item_PowerGauntlet,2,2,TFT14_Galio,2,2,TFT14_Sejuani,4,2,TFT14_Zeri,TFT14_ZeriCyberneticItem,4,2,False,,,,,,,TFT_Item_FrozenHeart,TFT_Item_SpectralGauntlet,,,,,,,,TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane,TFT_Item_AdaptiveHelm,TFT_Item_NeedlesslyLargeRod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,27,8,75,8,0,1508.673095703125,38,1,0,0,4,2,1,1,3,1,0,0,3,2,1,1,4,2,2,2,7,5,2,2,4,1,0,0,2,1,0,0,4,4,4,3,3,,,,,,,,,TFT14_Morgana,,,,0,1,TFT14_Jax,0,2,TFT14_Jhin,1,2,TFT14_Varus,TFT14_Item_ThirstyEmblemItem,TFT14_NaafiriCyberneticItem,TFT_Item_SpearOfShojin,2,2,TFT14_Mordekaiser,TFT_Item_GargoyleStoneplate,TFT14_MordekaiserCyberneticItem,TFT_Item_IonicSpark,2,2,TFT14_Vex,4,1,TFT14_Sejuani,4,1,TFT14_Aurora,TFT_Item_RapidFireCannon,6,1,False,TFT_Item_RunaansHurricane,,,TFT_Item_BlueBuff,TFT_Item_MadredsBloodrazor,,TFT_Item_NightHarvester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,40,9,219,1,2,2195.06884765625,202,3,1,1,4,2,1,1,3,2,1,1,3,1,0,0,3,3,2,3,7,1,0,0,2,1,0,0,3,1,3,1,1,4,4,3,3,2,1,1,3,,,,,TFT14_Morgana,,,,0,2,TFT14_Illaoi,1,2,TFT14_Elise,2,2,TFT14_Gragas,TFT_Item_ChainVest,,,2,2,TFT14_MissFortune,TFT_Item_PowerGauntlet,TFT_Item_MadredsBloodrazor,TFT_Item_InfinityEdge,4,2,TFT14_Leona,4,2,TFT14_Renekton,6,2,TFT14_Kobuko,TFT_Item_ThiefsGloves,6,2,True,TFT_Item_RapidFireCannon,TFT_Item_RabadonsDeathcap,TFT_Item_StatikkShiv,TFT_Item_Crownguard,TFT_Item_SpectralGauntlet,,TFT_Item_GuardianAngel,,TFT14_Aurora,6,2,,,,,TFT_Item_BrambleVest,TFT_Item_TitansResolve,,TFT_Item_LocketOfTheIronSolari,,,TFT_Item_ArchangelsStaff,TFT_Item_RabadonsDeathcap,TFT_Item_AdaptiveHelm,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,34,9,194,3,0,1940.44580078125,99,7,4,3,4,2,1,1,3,1,0,0,4,1,1,1,7,1,0,0,4,2,1,1,2,1,3,1,1,1,0,0,4,2,1,1,3,2,1,1,3,1,3,1,1,TFT14_Sylas,,,,0,2,TFT14_Jhin,1,2,TFT14_Illaoi,1,2,TFT14_Yuumi,,,,2,2,TFT14_Xayah,TFT_Item_RunaansHurricane,TFT_Item_GuardianAngel,TFT_Item_InfinityEdge,4,2,TFT14_Leona,4,2,TFT14_Zac,6,2,TFT14_Renekton,TFT14_Item_DarkWebEmblemItem,6,2,True,,,,TFT_Item_Redemption,TFT_Item_SpectralGauntlet,,TFT_Item_AdaptiveHelm,TFT_Item_FrozenHeart,TFT14_Aurora,6,1,,,,,TFT_Item_GuardianAngel,TFT_Item_GuinsoosRageblade,TFT_Item_WarmogsArmor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,28,9,79,6,0,1583.171875,63,1,0,0,4,1,0,0,3,4,2,2,3,1,0,0,3,1,1,1,7,1,0,0,4,1,0,0,2,1,0,0,3,3,1,1,4,1,0,0,3,6,4,3,4,TFT14_Zyra,TFT_Item_MadredsBloodrazor,TFT_Item_GuinsoosRageblade,TFT_Item_PowerGauntlet,0,3,TFT14_DrMundo,0,3,TFT14_Alistar,0,3,TFT14_Seraphine,,,,0,2,TFT14_Veigar,,,,1,1,TFT14_Shyvana,1,1,TFT14_Mordekaiser,2,2,TFT14_Gragas,,2,2,False,TFT_Item_DragonsClaw,,,,,,,,TFT14_Brand,4,1,,,,,,,,TFT_Item_NightHarvester,TFT_Item_GargoyleStoneplate,TFT_Item_SteraksGage,TFT_Item_GuinsoosRageblade,TFT_Item_RapidFireCannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,27,9,76,7,0,1526.8939208984375,62,1,0,0,4,1,0,0,3,4,2,3,4,1,0,0,3,7,4,3,4,1,0,0,3,2,1,1,4,2,1,1,4,1,3,1,1,,,,,,,,,TFT14_Zyra,,,,0,2,TFT14_DrMundo,0,2,TFT14_Ekko,1,2,TFT14_Yuumi,,,,2,2,TFT14_Neeko,TFT_Item_FrozenHeart,,,4,2,TFT14_Brand,4,1,TFT14_Ziggs,4,2,TFT14_Samira,TFT_Item_MadredsBloodrazor,6,1,False,TFT_Item_ChainVest,,,TFT_Item_JeweledGauntlet,TFT_Item_AdaptiveHelm,TFT_Item_RabadonsDeathcap,,,TFT14_Zac,6,1,,,,,TFT_Item_Deathblade,,,TFT_Item_WarmogsArmor,,,TFT14_Item_StreetDemonEmblemItem,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,38,10,215,1,1,2155.8759765625,195,1,0,0,4,2,1,1,3,2,1,1,3,2,1,1,3,3,2,3,7,1,0,0,2,1,0,0,3,1,3,1,1,1,3,1,1,4,4,3,3,1,3,1,1,TFT14_Morgana,,,,0,2,TFT14_Poppy,0,1,TFT14_Elise,2,2,TFT14_Gragas,,,,2,2,TFT14_MissFortune,TFT_Item_InfinityEdge,TFT_Item_Deathblade,TFT_Item_PowerGauntlet,4,2,TFT14_Zac,6,2,TFT14_Renekton,6,1,TFT14_Garen,,6,1,True,TFT_Item_AdaptiveHelm,TFT_Item_BlueBuff,,TFT_Item_WarmogsArmor,TFT_Item_Redemption,TFT_Item_AdaptiveHelm,TFT_Item_SteraksGage,,TFT14_Kobuko,6,2,TFT14_Aurora,TFT_Item_JeweledGauntlet,6,2,,,,,,,,,,,,,,TFT4_Item_OrnnZhonyasParadox,TFT_Item_Artifact_SuspiciousTrenchCoat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,9,87,5,0,1743.6505126953125,88,2,1,1,3,2,1,1,4,1,0,0,3,2,2,2,7,6,4,3,3,1,0,0,2,1,0,0,3,1,0,0,4,1,0,0,4,2,1,1,3,1,3,1,1,TFT14_Alistar,,,,0,1,TFT14_Graves,1,3,TFT14_Rhaast,1,2,TFT14_Jarvan,TFT_Item_RedBuff,TFT_Item_NightHarvester,TFT_Item_SpectralGauntlet,2,2,TFT14_Vex,TFT_Item_Redemption,,,4,2,TFT14_Annie,4,2,TFT14_Aphelios,4,2,TFT14_Kobuko,,6,2,False,,,,TFT_Item_BlueBuff,TFT_Item_StatikkShiv,,TFT_Item_GuinsoosRageblade,TFT_Item_RunaansHurricane,TFT14_Viego,6,1,,,,,,,TFT_Item_Deathblade,TFT_Item_Quicksilver,TFT_Item_SteraksGage,TFT_Item_Bloodthirster,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,31,8,175,4,2,1748.7574462890625,84,2,1,1,3,1,0,0,3,2,0,0,4,1,0,0,2,1,0,0,2,1,0,0,3,1,0,0,3,3,1,1,3,6,4,3,3,,,,,,,,,TFT14_Kindred,,,,0,1,TFT14_KogMaw,0,2,TFT14_TwistedFate,1,2,TFT14_Draven,TFT_Item_HextechGunblade,TFT9_Item_OrnnHorizonFocus,TFT_Item_InfinityEdge,2,3,TFT14_Galio,TFT_Item_SpectralGauntlet,TFT_Item_GargoyleStoneplate,TFT_Item_Crownguard,2,2,TFT14_Zed,4,2,TFT14_Sejuani,4,2,TFT14_Zeri,TFT_Item_PowerGauntlet,4,2,True,,,,TFT14_Item_SwiftEmblemItem,TFT4_Item_OrnnInfinityForce,,TFT_Item_GiantsBelt,,,,,,,,,TFT_Item_MadredsBloodrazor,TFT4_Item_OrnnInfinityForce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,27,9,76,8,0,1517.0726318359375,37,1,0,0,4,2,1,1,3,2,1,1,3,2,1,1,3,3,2,3,7,1,0,0,2,2,0,0,3,1,3,1,1,1,0,0,4,4,4,3,3,1,0,0,3,TFT14_Morgana,TFT14_Item_StreetDemonEmblemItem,,,0,2,TFT14_Poppy,0,1,TFT14_Braum,2,2,TFT14_Elise,TFT_Item_HextechGunblade,TFT_Item_NeedlesslyLargeRod,,2,2,TFT14_Gragas,,,,2,2,TFT14_MissFortune,4,2,TFT14_Renekton,6,1,TFT14_Kobuko,TFT_Item_ThiefsGloves,6,2,False,TFT_Item_Redemption,TFT_Item_FrozenHeart,TFT_Item_GargoyleStoneplate,TFT_Item_InfinityEdge,TFT_Item_RapidFireCannon,TFT_Item_Quicksilver,,,TFT14_Aurora,6,1,,,,,TFT_Item_Morellonomicon,TFT_Item_RedBuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,38,10,215,2,3,2155.8759765625,179,1,0,0,4,2,1,1,3,2,1,1,3,1,1,1,7,3,1,1,4,3,1,1,2,2,1,1,3,2,1,1,2,2,1,1,4,1,0,0,3,3,1,1,4,TFT14_NidaleeCougar,TFT_Item_ThiefsGloves,TFT_Item_GuardianAngel,TFT_Item_Deathblade,0,3,TFT14_Kindred,0,2,TFT14_Shyvana,1,2,TFT14_Jhin,TFT_Item_Quicksilver,TFT14_JhinCyberneticItem,TFT_Item_GuinsoosRageblade,1,2,TFT14_Mordekaiser,TFT_Item_BFSword,,,2,2,TFT14_Gragas,2,1,TFT14_Sejuani,4,2,TFT14_Annie,,4,1,True,,,,,,,TFT_Item_FrozenHeart,TFT_Item_WarmogsArmor,TFT14_Aurora,6,2,TFT14_Viego,TFT_Item_ThiefsGloves,6,2,,,TFT_Item_GargoyleStoneplate,,,,TFT_Item_ArchangelsStaff,TFT_Item_ArchangelsStaff,TFT_Item_RapidFireCannon,2,1,1,3,TFT_Item_PowerGauntlet,TFT_Item_FrozenHeart,TFT14_Summon_Turret,TFT14_Item_Nitro_ChromeCounter,9,2,1,3,1,1,,,,,,,,,TFT14_SummonLevel4,TFT14_Item_Nitro_ChromeCounter,7,4,,,,,,,,,,,,,,,,,,,,,TFT14_Kobuko,TFT_Item_TitansResolve,6,2
0,30,8,86,6,0,1713.5626220703125,66,1,0,0,4,3,2,2,4,1,0,0,4,1,0,0,2,2,1,1,3,3,1,1,4,5,4,4,4,1,0,0,4,1,3,1,1,,,,,,,,,TFT14_NidaleeCougar,,,,0,2,TFT14_Ekko,1,1,TFT14_Naafiri,1,2,TFT14_Yuumi,TFT_Item_BlueBuff,TFT_Item_Morellonomicon,TFT_Item_UnstableConcoction,2,3,TFT14_Neeko,TFT_Item_WarmogsArmor,TFT_Item_GargoyleStoneplate,TFT_Item_NightHarvester,4,2,TFT14_Annie,4,2,TFT14_Samira,6,1,TFT14_Viego,TFT_Item_TearOfTheGoddess,6,1,False,,,,TFT_Item_AdaptiveHelm,TFT_Item_StatikkShiv,TFT_Item_BlueBuff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,37,10,208,1,2,2081.476318359375,185,1,0,0,4,2,1,1,3,1,0,0,3,2,1,1,3,2,1,1,4,1,0,0,3,4,2,4,7,1,0,0,4,3,1,1,3,1,3,1,1,2,1,1,4,TFT14_Morgana,,,,0,2,TFT14_Rhaast,1,2,TFT14_Vex,4,2,TFT14_Sejuani,,,,4,2,TFT14_Zac,TFT_Item_FrozenHeart,TFT_Item_FrozenHeart,TFT_Item_NightHarvester,6,2,TFT14_Renekton,6,2,TFT14_Urgot,6,2,TFT14_Kobuko,TFT14_Item_ImmortalEmblemItem,6,2,True,TFT_Item_BlueBuff,TFT_Item_PowerGauntlet,TFT_Item_HextechGunblade,,,,TFT14_Item_ImmortalEmblemItem,TFT_Item_UnstableConcoction,TFT14_Aurora,6,2,TFT14_Viego,TFT14_Item_BruiserEmblemItem,6,2,TFT14_Item_GuardianEmblemItem,,,,,,TFT14_Item_TechieEmblemItem,TFT_Item_Morellonomicon,TFT_Item_StatikkShiv,2,1,1,3,,,TFT14_Sejuani,TFT_Item_RedBuff,4,2,2,1,1,3,1,3,1,1,1,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,26,8,74,8,0,1490.35400390625,43,7,4,3,4,1,0,0,3,1,0,0,4,1,0,0,4,2,1,1,2,1,0,0,4,1,0,0,4,1,0,0,3,2,1,1,3,1,3,1,1,,,,,TFT14_Sylas,,,,0,2,TFT14_Seraphine,0,2,TFT14_Jhin,1,2,TFT14_Illaoi,,,,1,2,TFT14_Yuumi,,,,2,2,TFT14_Xayah,4,2,TFT14_Leona,4,2,TFT14_Zac,TFT14_Item_DarkWebEmblemItem,6,1,False,,,,TFT_Item_InfinityEdge,TFT4_Item_OrnnInfinityForce,TFT_Item_Deathblade,TFT_Item_SpectralGauntlet,TFT_Item_Crownguard,,,,,,,,,,TFT4_Item_OrnnInfinityForce,TFT_Item_RapidFireCannon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
